opportunity_id,account_id,account_name,segment,industry,account_region,rep_id,rep_name,lead_source,stage,amount,created_date,close_date,fiscal_quarter,is_won,is_closed,sales_cycle_days,won_amount,lost_amount,open_pipeline_amount
O00955,A0387,Account 0387,Mid-Market,Education,West,R013,Hayden Novak,Partner,Closed Lost,69200.0,2024-01-22,2024-03-21,2024-Q1,false,true,59,0.0,69200.0,0.0
O00956,A0045,Account 0045,Mid-Market,Technology,East,R004,Cameron Cohen,Outbound,Closed Lost,34600.0,2024-09-11,2024-11-05,2024-Q4,false,true,55,0.0,34600.0,0.0
O00957,A0010,Account 0010,SMB,Healthcare,East,R005,Morgan Okafor,Inbound,Closed Won,15800.0,2025-07-09,2025-08-13,2025-Q3,true,true,35,15800.0,0.0,0.0
O00958,A0577,Account 0577,SMB,Healthcare,West,R018,Sawyer Walsh,Inbound,Closed Won,8000.0,2024-06-16,2024-07-19,2024-Q3,true,true,33,8000.0,0.0,0.0
O00959,A0274,Account 0274,SMB,Education,East,R024,Wren Park,Outbound,Closed Won,3300.0,2025-07-10,2025-07-31,2025-Q3,true,true,21,3300.0,0.0,0.0
O00960,A0106,Account 0106,SMB,Education,West,R021,Marlowe Silva,Inbound,Closed Won,3000.0,2025-03-01,2025-03-24,2025-Q1,true,true,23,3000.0,0.0,0.0
O00961,A0395,Account 0395,SMB,Technology,West,R008,Quinn Kim,Partner,Closed Lost,7300.0,2024-12-27,2025-02-20,2025-Q1,false,true,55,0.0,7300.0,0.0
O00962,A0116,Account 0116,SMB,Retail,Central,R018,Sawyer Walsh,Inbound,Closed Lost,6400.0,2024-06-22,2024-07-13,2024-Q3,false,true,21,0.0,6400.0,0.0
O00963,A0079,Account 0079,SMB,Energy,East,R022,Shay Volkov,Inbound,Closed Lost,8400.0,2024-12-07,2024-12-28,2024-Q4,false,true,21,0.0,8400.0,0.0
O00964,A0045,Account 0045,Mid-Market,Technology,East,R019,Blake Fischer,Inbound,Closed Lost,44600.0,2024-06-03,2024-08-09,2024-Q3,false,true,67,0.0,44600.0,0.0
O00965,A0436,Account 0436,SMB,Education,Central,R008,Quinn Kim,Referral,Prospecting,7500.0,2025-11-14,,2025-Q4,false,false,,0.0,0.0,7500.0
O00966,A0378,Account 0378,SMB,Financial Services,Central,R011,Sky Haddad,Event,Closed Lost,15900.0,2024-03-19,2024-04-02,2024-Q2,false,true,14,0.0,15900.0,0.0
O00967,A0151,Account 0151,Mid-Market,Retail,Central,R010,Reese Dubois,Referral,Closed Lost,45700.0,2024-05-31,2024-09-02,2024-Q3,false,true,94,0.0,45700.0,0.0
O00968,A0069,Account 0069,Mid-Market,Manufacturing,East,R003,Riley Garcia,Inbound,Closed Lost,77500.0,2025-08-14,2025-11-21,2025-Q4,false,true,99,0.0,77500.0,0.0
O00969,A0131,Account 0131,Mid-Market,Financial Services,West,R004,Cameron Cohen,Partner,Closed Lost,37800.0,2025-01-29,2025-04-29,2025-Q2,false,true,90,0.0,37800.0,0.0
O00970,A0424,Account 0424,SMB,Education,East,R022,Shay Volkov,Referral,Closed Lost,5100.0,2025-10-13,2025-11-17,2025-Q4,false,true,35,0.0,5100.0,0.0
O00971,A0393,Account 0393,Enterprise,Technology,East,R020,Elliot Mori,Inbound,Closed Lost,252400.0,2025-07-16,2026-02-18,2026-Q1,false,true,217,0.0,252400.0,0.0
O00972,A0086,Account 0086,SMB,Logistics,Central,R022,Shay Volkov,Partner,Closed Lost,11700.0,2025-03-07,2025-04-23,2025-Q2,false,true,47,0.0,11700.0,0.0
O00973,A0090,Account 0090,Mid-Market,Retail,Central,R006,Taylor Larsson,Outbound,Closed Lost,30600.0,2025-01-05,2025-02-19,2025-Q1,false,true,45,0.0,30600.0,0.0
O00974,A0486,Account 0486,SMB,Logistics,East,R008,Quinn Kim,Event,Closed Lost,16700.0,2024-04-22,2024-05-09,2024-Q2,false,true,17,0.0,16700.0,0.0
O00975,A0143,Account 0143,Mid-Market,Manufacturing,Central,R007,Casey Rossi,Referral,Closed Lost,69800.0,2025-04-16,2025-06-18,2025-Q2,false,true,63,0.0,69800.0,0.0
O00976,A0432,Account 0432,Mid-Market,Retail,Central,R006,Taylor Larsson,Referral,Closed Won,21500.0,2024-08-03,2024-10-15,2024-Q4,true,true,73,21500.0,0.0,0.0
O00977,A0147,Account 0147,SMB,Logistics,East,R015,Rowan Andersen,Partner,Closed Lost,17500.0,2024-01-27,2024-03-25,2024-Q1,false,true,58,0.0,17500.0,0.0
O00978,A0596,Account 0596,SMB,Retail,West,R005,Morgan Okafor,Outbound,Closed Won,16100.0,2025-05-03,2025-06-24,2025-Q2,true,true,52,16100.0,0.0,0.0
O00979,A0081,Account 0081,Mid-Market,Energy,West,R006,Taylor Larsson,Inbound,Closed Lost,53300.0,2024-03-19,2024-05-04,2024-Q2,false,true,46,0.0,53300.0,0.0
O00980,A0187,Account 0187,SMB,Energy,West,R018,Sawyer Walsh,Outbound,Closed Won,13500.0,2024-05-23,2024-07-09,2024-Q3,true,true,47,13500.0,0.0,0.0
O00981,A0346,Account 0346,SMB,Technology,Central,R018,Sawyer Walsh,Outbound,Proposal,3200.0,2025-10-22,,2025-Q4,false,false,,0.0,0.0,3200.0
O00982,A0178,Account 0178,Enterprise,Energy,Central,R017,Parker Schmidt,Event,Closed Lost,346500.0,2024-01-12,2024-07-21,2024-Q3,false,true,191,0.0,346500.0,0.0
O00983,A0568,Account 0568,Enterprise,Retail,West,R020,Elliot Mori,Inbound,Closed Lost,177900.0,2025-08-08,2026-03-14,2026-Q1,false,true,218,0.0,177900.0,0.0
O00984,A0095,Account 0095,SMB,Education,Central,R021,Marlowe Silva,Inbound,Closed Lost,14100.0,2025-01-21,2025-02-12,2025-Q1,false,true,22,0.0,14100.0,0.0
O00985,A0402,Account 0402,Mid-Market,Manufacturing,West,R004,Cameron Cohen,Inbound,Closed Lost,68600.0,2025-07-26,2025-09-18,2025-Q3,false,true,54,0.0,68600.0,0.0
O00986,A0415,Account 0415,SMB,Retail,East,R015,Rowan Andersen,Inbound,Closed Lost,15100.0,2024-06-17,2024-07-04,2024-Q3,false,true,17,0.0,15100.0,0.0
O00987,A0112,Account 0112,SMB,Retail,Central,R005,Morgan Okafor,Inbound,Closed Lost,12000.0,2024-03-20,2024-04-26,2024-Q2,false,true,37,0.0,12000.0,0.0
O00988,A0289,Account 0289,SMB,Healthcare,West,R008,Quinn Kim,Partner,Closed Lost,4000.0,2025-07-08,2025-07-28,2025-Q3,false,true,20,0.0,4000.0,0.0
O00989,A0317,Account 0317,Mid-Market,Education,Central,R006,Taylor Larsson,Inbound,Closed Won,57600.0,2025-07-18,2025-09-26,2025-Q3,true,true,70,57600.0,0.0,0.0
O00990,A0584,Account 0584,SMB,Retail,Central,R022,Shay Volkov,Inbound,Closed Lost,17800.0,2024-02-15,2024-04-05,2024-Q2,false,true,50,0.0,17800.0,0.0
O00991,A0096,Account 0096,SMB,Financial Services,Central,R011,Sky Haddad,Outbound,Closed Lost,14300.0,2024-01-09,2024-02-14,2024-Q1,false,true,36,0.0,14300.0,0.0
O00992,A0323,Account 0323,SMB,Technology,Central,R015,Rowan Andersen,Outbound,Closed Won,13500.0,2024-12-30,2025-01-21,2025-Q1,true,true,22,13500.0,0.0,0.0
O00993,A0516,Account 0516,Enterprise,Energy,Central,R017,Parker Schmidt,Outbound,Closed Lost,87600.0,2025-05-29,2025-10-04,2025-Q4,false,true,128,0.0,87600.0,0.0
O00994,A0039,Account 0039,SMB,Education,Central,R011,Sky Haddad,Partner,Closed Won,13200.0,2024-06-14,2024-07-07,2024-Q3,true,true,23,13200.0,0.0,0.0
O00995,A0238,Account 0238,SMB,Logistics,West,R009,Drew Mbeki,Outbound,Closed Lost,5100.0,2025-11-28,2026-01-22,2026-Q1,false,true,55,0.0,5100.0,0.0
O00996,A0536,Account 0536,Mid-Market,Financial Services,East,R010,Reese Dubois,Event,Closed Lost,39000.0,2025-04-03,2025-06-03,2025-Q2,false,true,61,0.0,39000.0,0.0
O00997,A0442,Account 0442,SMB,Energy,East,R002,Jordan Patel,Referral,Closed Lost,6600.0,2025-11-30,2026-01-07,2026-Q1,false,true,38,0.0,6600.0,0.0
O00998,A0581,Account 0581,SMB,Healthcare,West,R024,Wren Park,Event,Closed Won,15100.0,2025-05-24,2025-06-13,2025-Q2,true,true,20,15100.0,0.0,0.0
O00999,A0561,Account 0561,Enterprise,Logistics,Central,R017,Parker Schmidt,Inbound,Closed Won,225500.0,2025-05-25,2025-09-16,2025-Q3,true,true,114,225500.0,0.0,0.0
O01000,A0070,Account 0070,SMB,Healthcare,Central,R011,Sky Haddad,Partner,Closed Won,8300.0,2025-08-13,2025-09-19,2025-Q3,true,true,37,8300.0,0.0,0.0
O01001,A0472,Account 0472,Mid-Market,Education,Central,R007,Casey Rossi,Referral,Closed Lost,65300.0,2025-04-29,2025-07-15,2025-Q3,false,true,77,0.0,65300.0,0.0
O01002,A0127,Account 0127,SMB,Healthcare,West,R022,Shay Volkov,Outbound,Closed Won,8500.0,2025-05-14,2025-05-30,2025-Q2,true,true,16,8500.0,0.0,0.0
O01003,A0133,Account 0133,SMB,Logistics,Central,R018,Sawyer Walsh,Outbound,Closed Lost,15700.0,2025-01-10,2025-02-25,2025-Q1,false,true,46,0.0,15700.0,0.0
O01004,A0424,Account 0424,SMB,Education,East,R021,Marlowe Silva,Inbound,Closed Lost,16200.0,2025-04-05,2025-05-05,2025-Q2,false,true,30,0.0,16200.0,0.0
O01005,A0059,Account 0059,SMB,Retail,West,R009,Drew Mbeki,Outbound,Closed Won,5300.0,2025-07-28,2025-08-11,2025-Q3,true,true,14,5300.0,0.0,0.0
O01006,A0584,Account 0584,SMB,Retail,Central,R015,Rowan Andersen,Inbound,Closed Lost,8800.0,2024-03-15,2024-04-12,2024-Q2,false,true,28,0.0,8800.0,0.0
O01007,A0478,Account 0478,SMB,Technology,West,R018,Sawyer Walsh,Inbound,Closed Lost,16500.0,2025-10-19,2025-12-06,2025-Q4,false,true,48,0.0,16500.0,0.0
O01008,A0111,Account 0111,Mid-Market,Education,West,R013,Hayden Novak,Outbound,Closed Won,42900.0,2025-03-19,2025-05-28,2025-Q2,true,true,70,42900.0,0.0,0.0
O01009,A0498,Account 0498,SMB,Healthcare,East,R009,Drew Mbeki,Inbound,Closed Won,7200.0,2025-05-02,2025-05-23,2025-Q2,true,true,21,7200.0,0.0,0.0
O01010,A0482,Account 0482,Mid-Market,Energy,East,R004,Cameron Cohen,Outbound,Closed Won,37900.0,2025-10-17,2025-12-28,2025-Q4,true,true,72,37900.0,0.0,0.0
O01011,A0371,Account 0371,Mid-Market,Energy,Central,R013,Hayden Novak,Referral,Closed Lost,21400.0,2025-04-29,2025-07-10,2025-Q3,false,true,72,0.0,21400.0,0.0
O01012,A0434,Account 0434,Mid-Market,Energy,West,R007,Casey Rossi,Outbound,Closed Won,23200.0,2024-09-15,2024-11-21,2024-Q4,true,true,67,23200.0,0.0,0.0
O01013,A0306,Account 0306,Enterprise,Logistics,Central,R020,Elliot Mori,Inbound,Closed Lost,148500.0,2025-03-05,2025-10-15,2025-Q4,false,true,224,0.0,148500.0,0.0
O01014,A0056,Account 0056,Enterprise,Healthcare,West,R017,Parker Schmidt,Inbound,Closed Lost,388300.0,2025-03-14,2025-09-07,2025-Q3,false,true,177,0.0,388300.0,0.0
O01015,A0430,Account 0430,Mid-Market,Retail,West,R014,Emerson Ibrahim,Partner,Closed Won,60700.0,2025-05-01,2025-08-22,2025-Q3,true,true,113,60700.0,0.0,0.0
O01016,A0364,Account 0364,Mid-Market,Financial Services,West,R019,Blake Fischer,Inbound,Closed Lost,52800.0,2025-02-02,2025-03-20,2025-Q1,false,true,46,0.0,52800.0,0.0
O01017,A0593,Account 0593,Mid-Market,Logistics,West,R019,Blake Fischer,Partner,Closed Lost,59200.0,2024-05-28,2024-08-22,2024-Q3,false,true,86,0.0,59200.0,0.0
O01018,A0325,Account 0325,Enterprise,Manufacturing,West,R017,Parker Schmidt,Inbound,Closed Lost,378800.0,2024-06-03,2024-12-27,2024-Q4,false,true,207,0.0,378800.0,0.0
O01019,A0417,Account 0417,Mid-Market,Energy,East,R007,Casey Rossi,Event,Closed Lost,79300.0,2025-06-17,2025-08-01,2025-Q3,false,true,45,0.0,79300.0,0.0
O01020,A0461,Account 0461,Mid-Market,Manufacturing,East,R023,Tatum Adeyemi,Inbound,Closed Lost,20300.0,2025-08-15,2025-10-11,2025-Q4,false,true,57,0.0,20300.0,0.0
O01021,A0560,Account 0560,SMB,Healthcare,Central,R008,Quinn Kim,Inbound,Closed Won,6200.0,2025-09-07,2025-10-15,2025-Q4,true,true,38,6200.0,0.0,0.0
O01022,A0591,Account 0591,SMB,Retail,East,R002,Jordan Patel,Outbound,Closed Lost,3200.0,2025-01-14,2025-02-20,2025-Q1,false,true,37,0.0,3200.0,0.0
O01023,A0128,Account 0128,Enterprise,Financial Services,West,R020,Elliot Mori,Outbound,Closed Lost,212500.0,2025-10-26,2026-05-20,2026-Q2,false,true,206,0.0,212500.0,0.0
O01024,A0344,Account 0344,Enterprise,Logistics,West,R017,Parker Schmidt,Outbound,Closed Won,217100.0,2024-06-29,2025-01-22,2025-Q1,true,true,207,217100.0,0.0,0.0
O01025,A0556,Account 0556,Mid-Market,Technology,East,R013,Hayden Novak,Outbound,Closed Lost,70400.0,2025-01-25,2025-04-16,2025-Q2,false,true,81,0.0,70400.0,0.0
O01026,A0291,Account 0291,SMB,Retail,Central,R022,Shay Volkov,Partner,Closed Won,15100.0,2024-04-11,2024-04-30,2024-Q2,true,true,19,15100.0,0.0,0.0
O01027,A0422,Account 0422,SMB,Technology,Central,R005,Morgan Okafor,Outbound,Closed Won,16900.0,2025-05-23,2025-07-15,2025-Q3,true,true,53,16900.0,0.0,0.0
O01028,A0596,Account 0596,SMB,Retail,West,R002,Jordan Patel,Outbound,Closed Won,15800.0,2025-11-14,2025-12-16,2025-Q4,true,true,32,15800.0,0.0,0.0
O01029,A0118,Account 0118,SMB,Energy,Central,R009,Drew Mbeki,Outbound,Closed Lost,8300.0,2025-04-25,2025-05-16,2025-Q2,false,true,21,0.0,8300.0,0.0
O01030,A0406,Account 0406,Mid-Market,Logistics,Central,R001,Avery Nguyen,Partner,Closed Lost,49500.0,2025-01-18,2025-04-01,2025-Q2,false,true,73,0.0,49500.0,0.0
O01031,A0315,Account 0315,Mid-Market,Education,Central,R013,Hayden Novak,Event,Prospecting,18300.0,2025-11-20,,2025-Q4,false,false,,0.0,0.0,18300.0
O01032,A0532,Account 0532,Mid-Market,Technology,East,R019,Blake Fischer,Outbound,Closed Lost,28600.0,2024-11-21,2025-02-16,2025-Q1,false,true,87,0.0,28600.0,0.0
O01033,A0570,Account 0570,Mid-Market,Financial Services,West,R013,Hayden Novak,Outbound,Closed Lost,69400.0,2024-07-16,2024-10-19,2024-Q4,false,true,95,0.0,69400.0,0.0
O01034,A0132,Account 0132,Mid-Market,Manufacturing,West,R023,Tatum Adeyemi,Inbound,Closed Lost,43000.0,2025-02-03,2025-04-11,2025-Q2,false,true,67,0.0,43000.0,0.0
O01035,A0237,Account 0237,SMB,Energy,Central,R005,Morgan Okafor,Outbound,Closed Lost,4800.0,2024-05-09,2024-06-24,2024-Q2,false,true,46,0.0,4800.0,0.0
O01036,A0267,Account 0267,SMB,Manufacturing,Central,R021,Marlowe Silva,Outbound,Closed Won,6100.0,2024-06-11,2024-07-15,2024-Q3,true,true,34,6100.0,0.0,0.0
O01037,A0157,Account 0157,SMB,Retail,East,R002,Jordan Patel,Outbound,Closed Lost,11200.0,2025-09-24,2025-11-22,2025-Q4,false,true,59,0.0,11200.0,0.0
O01038,A0026,Account 0026,SMB,Financial Services,East,R008,Quinn Kim,Inbound,Closed Lost,12500.0,2025-04-09,2025-06-02,2025-Q2,false,true,54,0.0,12500.0,0.0
O01039,A0228,Account 0228,SMB,Technology,East,R011,Sky Haddad,Event,Closed Lost,15600.0,2024-07-17,2024-09-03,2024-Q3,false,true,48,0.0,15600.0,0.0
O01040,A0388,Account 0388,SMB,Manufacturing,West,R011,Sky Haddad,Partner,Closed Lost,7100.0,2025-11-06,2025-11-23,2025-Q4,false,true,17,0.0,7100.0,0.0
O01041,A0594,Account 0594,SMB,Manufacturing,West,R005,Morgan Okafor,Inbound,Closed Won,16900.0,2024-04-23,2024-06-05,2024-Q2,true,true,43,16900.0,0.0,0.0
O01042,A0269,Account 0269,Mid-Market,Education,West,R004,Cameron Cohen,Event,Closed Lost,48600.0,2024-04-05,2024-05-29,2024-Q2,false,true,54,0.0,48600.0,0.0
O01043,A0401,Account 0401,SMB,Financial Services,West,R005,Morgan Okafor,Partner,Closed Lost,9200.0,2025-05-17,2025-06-01,2025-Q2,false,true,15,0.0,9200.0,0.0
O01044,A0216,Account 0216,SMB,Manufacturing,Central,R024,Wren Park,Outbound,Closed Lost,16300.0,2025-03-05,2025-04-12,2025-Q2,false,true,38,0.0,16300.0,0.0
O01045,A0165,Account 0165,Enterprise,Education,West,R017,Parker Schmidt,Partner,Closed Lost,369200.0,2024-11-01,2025-02-01,2025-Q1,false,true,92,0.0,369200.0,0.0
O01046,A0033,Account 0033,SMB,Logistics,Central,R005,Morgan Okafor,Outbound,Closed Lost,10300.0,2024-12-17,2025-01-22,2025-Q1,false,true,36,0.0,10300.0,0.0
O01047,A0163,Account 0163,SMB,Energy,East,R021,Marlowe Silva,Inbound,Closed Won,5900.0,2024-09-17,2024-10-08,2024-Q4,true,true,21,5900.0,0.0,0.0
O01048,A0525,Account 0525,SMB,Education,East,R008,Quinn Kim,Inbound,Closed Won,4700.0,2024-08-09,2024-09-15,2024-Q3,true,true,37,4700.0,0.0,0.0
O01049,A0226,Account 0226,SMB,Financial Services,East,R005,Morgan Okafor,Inbound,Closed Won,7100.0,2024-05-09,2024-06-09,2024-Q2,true,true,31,7100.0,0.0,0.0
O01050,A0565,Account 0565,Mid-Market,Manufacturing,Central,R023,Tatum Adeyemi,Outbound,Closed Lost,64200.0,2024-10-28,2025-02-09,2025-Q1,false,true,104,0.0,64200.0,0.0
O01051,A0410,Account 0410,SMB,Logistics,Central,R009,Drew Mbeki,Partner,Closed Lost,6000.0,2024-09-13,2024-10-08,2024-Q4,false,true,25,0.0,6000.0,0.0
O01052,A0403,Account 0403,SMB,Retail,East,R005,Morgan Okafor,Referral,Closed Lost,7700.0,2025-08-20,2025-10-10,2025-Q4,false,true,51,0.0,7700.0,0.0
O01053,A0500,Account 0500,Mid-Market,Education,East,R013,Hayden Novak,Inbound,Closed Lost,55000.0,2025-04-01,2025-07-09,2025-Q3,false,true,99,0.0,55000.0,0.0
O01054,A0111,Account 0111,Mid-Market,Education,West,R019,Blake Fischer,Event,Closed Lost,30400.0,2025-01-27,2025-05-06,2025-Q2,false,true,99,0.0,30400.0,0.0
O01055,A0066,Account 0066,Enterprise,Education,East,R020,Elliot Mori,Outbound,Closed Lost,386600.0,2024-06-20,2024-09-26,2024-Q3,false,true,98,0.0,386600.0,0.0
O01056,A0544,Account 0544,Mid-Market,Retail,Central,R010,Reese Dubois,Outbound,Closed Lost,25100.0,2025-02-11,2025-03-31,2025-Q1,false,true,48,0.0,25100.0,0.0
O01057,A0191,Account 0191,SMB,Financial Services,West,R012,Devon Costa,Inbound,Closed Lost,6200.0,2024-09-08,2024-09-26,2024-Q3,false,true,18,0.0,6200.0,0.0
O01058,A0322,Account 0322,Enterprise,Education,East,R017,Parker Schmidt,Inbound,Closed Lost,300300.0,2024-01-10,2024-06-29,2024-Q2,false,true,171,0.0,300300.0,0.0
O01059,A0582,Account 0582,Enterprise,Logistics,West,R020,Elliot Mori,Inbound,Closed Lost,101200.0,2024-08-26,2025-04-16,2025-Q2,false,true,233,0.0,101200.0,0.0
O01060,A0223,Account 0223,SMB,Financial Services,East,R005,Morgan Okafor,Event,Closed Lost,13700.0,2025-07-28,2025-08-28,2025-Q3,false,true,31,0.0,13700.0,0.0
O01061,A0077,Account 0077,Mid-Market,Healthcare,West,R019,Blake Fischer,Inbound,Closed Lost,60300.0,2025-10-23,2026-01-29,2026-Q1,false,true,98,0.0,60300.0,0.0
O01062,A0051,Account 0051,Mid-Market,Healthcare,West,R014,Emerson Ibrahim,Inbound,Closed Lost,79400.0,2025-05-25,2025-07-14,2025-Q3,false,true,50,0.0,79400.0,0.0
O01063,A0176,Account 0176,Enterprise,Retail,Central,R020,Elliot Mori,Outbound,Proposal,155700.0,2025-08-28,,2025-Q3,false,false,,0.0,0.0,155700.0
O01064,A0005,Account 0005,Enterprise,Energy,West,R020,Elliot Mori,Event,Closed Lost,349300.0,2024-10-18,2025-02-18,2025-Q1,false,true,123,0.0,349300.0,0.0
O01065,A0541,Account 0541,SMB,Manufacturing,East,R002,Jordan Patel,Event,Closed Lost,3200.0,2024-12-11,2025-02-04,2025-Q1,false,true,55,0.0,3200.0,0.0
O01066,A0426,Account 0426,SMB,Energy,West,R011,Sky Haddad,Outbound,Closed Lost,14300.0,2024-10-08,2024-11-11,2024-Q4,false,true,34,0.0,14300.0,0.0
O01067,A0321,Account 0321,SMB,Financial Services,Central,R018,Sawyer Walsh,Outbound,Closed Lost,8900.0,2025-09-19,2025-10-06,2025-Q4,false,true,17,0.0,8900.0,0.0
O01068,A0125,Account 0125,SMB,Energy,Central,R012,Devon Costa,Inbound,Closed Won,3400.0,2025-09-24,2025-10-14,2025-Q4,true,true,20,3400.0,0.0,0.0
O01069,A0108,Account 0108,SMB,Technology,East,R012,Devon Costa,Referral,Closed Won,5600.0,2025-03-22,2025-04-19,2025-Q2,true,true,28,5600.0,0.0,0.0
O01070,A0378,Account 0378,SMB,Financial Services,Central,R021,Marlowe Silva,Event,Closed Won,16000.0,2024-01-06,2024-03-04,2024-Q1,true,true,58,16000.0,0.0,0.0
O01071,A0114,Account 0114,SMB,Logistics,Central,R002,Jordan Patel,Event,Closed Lost,7000.0,2024-11-07,2024-11-25,2024-Q4,false,true,18,0.0,7000.0,0.0
O01072,A0389,Account 0389,Mid-Market,Retail,West,R007,Casey Rossi,Inbound,Closed Won,54200.0,2024-06-23,2024-08-24,2024-Q3,true,true,62,54200.0,0.0,0.0
O01073,A0152,Account 0152,SMB,Energy,West,R022,Shay Volkov,Outbound,Closed Won,9700.0,2025-02-27,2025-04-22,2025-Q2,true,true,54,9700.0,0.0,0.0
O01074,A0592,Account 0592,SMB,Financial Services,East,R018,Sawyer Walsh,Inbound,Closed Lost,17600.0,2025-11-08,2025-12-23,2025-Q4,false,true,45,0.0,17600.0,0.0
O01075,A0271,Account 0271,SMB,Education,Central,R011,Sky Haddad,Partner,Closed Lost,11400.0,2024-03-25,2024-04-30,2024-Q2,false,true,36,0.0,11400.0,0.0
O01076,A0211,Account 0211,Mid-Market,Financial Services,East,R003,Riley Garcia,Inbound,Closed Won,21700.0,2024-03-17,2024-07-03,2024-Q3,true,true,108,21700.0,0.0,0.0
O01077,A0395,Account 0395,SMB,Technology,West,R009,Drew Mbeki,Event,Closed Lost,8100.0,2025-05-14,2025-06-03,2025-Q2,false,true,20,0.0,8100.0,0.0
O01078,A0527,Account 0527,Mid-Market,Technology,East,R010,Reese Dubois,Inbound,Closed Lost,58600.0,2024-11-15,2025-02-26,2025-Q1,false,true,103,0.0,58600.0,0.0
O01079,A0134,Account 0134,SMB,Retail,Central,R009,Drew Mbeki,Outbound,Closed Lost,17600.0,2025-01-07,2025-02-14,2025-Q1,false,true,38,0.0,17600.0,0.0
O01080,A0410,Account 0410,SMB,Logistics,Central,R009,Drew Mbeki,Referral,Closed Lost,9300.0,2024-03-11,2024-04-11,2024-Q2,false,true,31,0.0,9300.0,0.0
O01081,A0592,Account 0592,SMB,Financial Services,East,R024,Wren Park,Inbound,Closed Won,9900.0,2024-04-14,2024-05-07,2024-Q2,true,true,23,9900.0,0.0,0.0
O01082,A0017,Account 0017,Enterprise,Financial Services,West,R020,Elliot Mori,Outbound,Closed Lost,89100.0,2024-07-10,2024-12-15,2024-Q4,false,true,158,0.0,89100.0,0.0
O01083,A0272,Account 0272,Enterprise,Energy,West,R017,Parker Schmidt,Outbound,Closed Lost,193400.0,2025-07-17,2025-11-05,2025-Q4,false,true,111,0.0,193400.0,0.0
O01084,A0442,Account 0442,SMB,Energy,East,R021,Marlowe Silva,Inbound,Closed Lost,9600.0,2024-12-07,2024-12-24,2024-Q4,false,true,17,0.0,9600.0,0.0
O01085,A0392,Account 0392,SMB,Logistics,West,R015,Rowan Andersen,Inbound,Closed Won,5800.0,2024-07-17,2024-08-18,2024-Q3,true,true,32,5800.0,0.0,0.0
O01086,A0506,Account 0506,Mid-Market,Energy,East,R016,Logan Reyes,Referral,Closed Lost,60200.0,2025-03-19,2025-05-16,2025-Q2,false,true,58,0.0,60200.0,0.0
O01087,A0225,Account 0225,Enterprise,Logistics,East,R017,Parker Schmidt,Outbound,Closed Lost,264100.0,2024-02-24,2024-06-02,2024-Q2,false,true,99,0.0,264100.0,0.0
O01088,A0283,Account 0283,SMB,Manufacturing,Central,R009,Drew Mbeki,Inbound,Closed Lost,13700.0,2025-09-27,2025-11-24,2025-Q4,false,true,58,0.0,13700.0,0.0
O01089,A0275,Account 0275,SMB,Manufacturing,East,R018,Sawyer Walsh,Inbound,Closed Lost,14800.0,2024-07-29,2024-08-22,2024-Q3,false,true,24,0.0,14800.0,0.0
O01090,A0295,Account 0295,Mid-Market,Financial Services,East,R001,Avery Nguyen,Outbound,Closed Lost,49200.0,2024-04-06,2024-06-13,2024-Q2,false,true,68,0.0,49200.0,0.0
O01091,A0313,Account 0313,SMB,Manufacturing,West,R009,Drew Mbeki,Inbound,Closed Won,13200.0,2024-06-23,2024-07-27,2024-Q3,true,true,34,13200.0,0.0,0.0
O01092,A0467,Account 0467,Mid-Market,Financial Services,Central,R004,Cameron Cohen,Referral,Closed Won,44500.0,2024-01-14,2024-04-28,2024-Q2,true,true,105,44500.0,0.0,0.0
O01093,A0079,Account 0079,SMB,Energy,East,R008,Quinn Kim,Outbound,Closed Lost,11900.0,2025-11-26,2025-12-10,2025-Q4,false,true,14,0.0,11900.0,0.0
O01094,A0501,Account 0501,Mid-Market,Manufacturing,West,R006,Taylor Larsson,Partner,Closed Won,20800.0,2025-04-28,2025-06-26,2025-Q2,true,true,59,20800.0,0.0,0.0
O01095,A0298,Account 0298,SMB,Financial Services,East,R009,Drew Mbeki,Inbound,Closed Won,5500.0,2025-06-21,2025-08-06,2025-Q3,true,true,46,5500.0,0.0,0.0
O01096,A0312,Account 0312,Enterprise,Healthcare,West,R020,Elliot Mori,Inbound,Closed Lost,315100.0,2025-04-08,2025-11-09,2025-Q4,false,true,215,0.0,315100.0,0.0
O01097,A0499,Account 0499,Mid-Market,Manufacturing,East,R007,Casey Rossi,Partner,Closed Lost,18800.0,2025-01-08,2025-04-21,2025-Q2,false,true,103,0.0,18800.0,0.0
